Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	 Status
0	2019-06-03	12:06:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.63	vol-%	wet	0.0024	361.01	ppm	dry	0.0024	  1.85	ppm	dry	0.0014	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:06:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0023	360.57	ppm	dry	0.0024	  1.87	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:06:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0024	362.15	ppm	dry	0.0024	  1.88	ppm	dry	0.0012	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:06:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0026	361.34	ppm	dry	0.0024	  1.87	ppm	dry	0.0013	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:07:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0022	362.09	ppm	dry	0.0024	  1.85	ppm	dry	0.0014	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:07:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.61	vol-%	wet	0.0024	361.94	ppm	dry	0.0023	  1.87	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:07:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.64	vol-%	wet	0.0025	362.53	ppm	dry	0.0024	  1.83	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	12:07:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0027	364.21	ppm	dry	0.0024	  1.81	ppm	dry	0.0016	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	12:07:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.73	vol-%	wet	0.0024	364.36	ppm	dry	0.0024	  1.81	ppm	dry	0.0017	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	12:07:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.78	vol-%	wet	0.0029	367.00	ppm	dry	0.0025	  1.83	ppm	dry	0.0016	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:07:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.83	vol-%	wet	0.0027	367.18	ppm	dry	0.0024	  1.86	ppm	dry	0.0015	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	12:07:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.87	vol-%	wet	0.0029	367.81	ppm	dry	0.0024	  1.77	ppm	dry	0.0015	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:07:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.91	vol-%	wet	0.0033	370.34	ppm	dry	0.0024	  1.84	ppm	dry	0.0016	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:07:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.94	vol-%	wet	0.0035	370.67	ppm	dry	0.0023	  1.75	ppm	dry	0.0016	  0.26	ppm	dry	0.0020	OK
0	2019-06-03	12:08:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.97	vol-%	wet	0.0033	373.46	ppm	dry	0.0025	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0020	OK
0	2019-06-03	12:08:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.01	vol-%	wet	0.0035	374.63	ppm	dry	0.0024	  1.76	ppm	dry	0.0015	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:08:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.04	vol-%	wet	0.0036	373.12	ppm	dry	0.0025	  1.77	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:08:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.07	vol-%	wet	0.0035	375.75	ppm	dry	0.0024	  1.89	ppm	dry	0.0020	  0.24	ppm	dry	0.0020	OK
0	2019-06-03	12:08:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.09	vol-%	wet	0.0038	380.02	ppm	dry	0.0022	  1.85	ppm	dry	0.0017	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:08:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.11	vol-%	wet	0.0038	380.32	ppm	dry	0.0024	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0020	OK
0	2019-06-03	12:08:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.13	vol-%	wet	0.0039	380.86	ppm	dry	0.0024	  1.78	ppm	dry	0.0019	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:08:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.15	vol-%	wet	0.0037	382.25	ppm	dry	0.0024	  1.76	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:08:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.18	vol-%	wet	0.0036	383.86	ppm	dry	0.0023	  1.75	ppm	dry	0.0020	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:08:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.19	vol-%	wet	0.0036	386.13	ppm	dry	0.0023	  1.84	ppm	dry	0.0016	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:09:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.21	vol-%	wet	0.0039	387.95	ppm	dry	0.0024	  1.79	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:09:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.22	vol-%	wet	0.0037	388.65	ppm	dry	0.0024	  1.78	ppm	dry	0.0016	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:09:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0038	388.94	ppm	dry	0.0024	  1.77	ppm	dry	0.0019	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:09:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.26	vol-%	wet	0.0037	390.54	ppm	dry	0.0024	  1.85	ppm	dry	0.0017	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:09:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.26	vol-%	wet	0.0039	393.36	ppm	dry	0.0024	  1.79	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:09:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.28	vol-%	wet	0.0037	393.15	ppm	dry	0.0024	  1.85	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:09:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0038	394.27	ppm	dry	0.0024	  1.82	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	12:09:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0037	397.24	ppm	dry	0.0025	  1.77	ppm	dry	0.0019	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:09:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0038	397.55	ppm	dry	0.0024	  1.73	ppm	dry	0.0019	  0.26	ppm	dry	0.0022	OK
0	2019-06-03	12:09:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.31	vol-%	wet	0.0040	399.16	ppm	dry	0.0023	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:10:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0038	399.45	ppm	dry	0.0024	  1.76	ppm	dry	0.0018	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:10:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0041	401.67	ppm	dry	0.0025	  1.80	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	12:10:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0042	403.12	ppm	dry	0.0025	  1.79	ppm	dry	0.0016	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:10:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0040	405.72	ppm	dry	0.0024	  1.84	ppm	dry	0.0018	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:10:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0041	406.73	ppm	dry	0.0024	  1.89	ppm	dry	0.0020	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:10:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0038	406.81	ppm	dry	0.0024	  1.78	ppm	dry	0.0018	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	12:10:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0042	406.94	ppm	dry	0.0024	  1.80	ppm	dry	0.0019	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:10:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0040	409.95	ppm	dry	0.0024	  1.88	ppm	dry	0.0017	  0.23	ppm	dry	0.0021	OK
0	2019-06-03	12:10:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0038	410.06	ppm	dry	0.0024	  1.86	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:10:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0042	411.09	ppm	dry	0.0024	  1.81	ppm	dry	0.0016	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:11:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0040	414.26	ppm	dry	0.0024	  1.83	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:11:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.38	vol-%	wet	0.0041	414.36	ppm	dry	0.0024	  1.85	ppm	dry	0.0019	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	12:11:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.38	vol-%	wet	0.0041	415.95	ppm	dry	0.0025	  1.77	ppm	dry	0.0019	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:11:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0040	417.29	ppm	dry	0.0023	  1.79	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:11:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0041	418.16	ppm	dry	0.0024	  1.80	ppm	dry	0.0017	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:11:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0040	421.32	ppm	dry	0.0024	  1.80	ppm	dry	0.0020	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:11:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0040	420.51	ppm	dry	0.0023	  1.82	ppm	dry	0.0019	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:11:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0042	422.10	ppm	dry	0.0024	  1.84	ppm	dry	0.0019	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:11:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0041	422.75	ppm	dry	0.0024	  1.79	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:11:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0038	425.09	ppm	dry	0.0024	  1.74	ppm	dry	0.0018	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:12:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	425.94	ppm	dry	0.0026	  1.83	ppm	dry	0.0018	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:12:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0039	428.82	ppm	dry	0.0024	  1.84	ppm	dry	0.0017	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:12:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	429.36	ppm	dry	0.0024	  1.70	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:12:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0045	432.15	ppm	dry	0.0025	  1.83	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:12:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	432.07	ppm	dry	0.0025	  1.76	ppm	dry	0.0021	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:12:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0040	432.86	ppm	dry	0.0024	  1.84	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:12:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0040	434.42	ppm	dry	0.0025	  1.84	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:12:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0043	435.92	ppm	dry	0.0025	  1.81	ppm	dry	0.0017	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:12:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0044	437.01	ppm	dry	0.0026	  1.82	ppm	dry	0.0017	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:12:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0044	437.63	ppm	dry	0.0024	  1.82	ppm	dry	0.0022	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:13:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0042	439.58	ppm	dry	0.0024	  1.83	ppm	dry	0.0018	  0.24	ppm	dry	0.0025	OK
0	2019-06-03	12:13:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0044	440.78	ppm	dry	0.0024	  1.87	ppm	dry	0.0018	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:13:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	442.43	ppm	dry	0.0024	  1.76	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:13:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	442.49	ppm	dry	0.0024	  1.80	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:13:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	442.20	ppm	dry	0.0024	  1.77	ppm	dry	0.0019	  0.23	ppm	dry	0.0025	OK
0	2019-06-03	12:13:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0041	444.56	ppm	dry	0.0024	  1.68	ppm	dry	0.0020	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:13:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.46	vol-%	wet	0.0040	445.36	ppm	dry	0.0025	  1.73	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:13:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0043	445.69	ppm	dry	0.0025	  1.83	ppm	dry	0.0020	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:13:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0043	448.12	ppm	dry	0.0024	  1.79	ppm	dry	0.0017	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	12:13:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0042	450.03	ppm	dry	0.0026	  1.75	ppm	dry	0.0022	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:14:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0044	450.40	ppm	dry	0.0024	  1.85	ppm	dry	0.0020	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:14:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0041	452.22	ppm	dry	0.0024	  1.79	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:14:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0044	452.71	ppm	dry	0.0025	  1.83	ppm	dry	0.0019	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:14:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0042	453.55	ppm	dry	0.0025	  1.84	ppm	dry	0.0018	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:14:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0042	453.92	ppm	dry	0.0025	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0025	OK
0	2019-06-03	12:14:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0042	453.97	ppm	dry	0.0025	  1.78	ppm	dry	0.0021	  0.24	ppm	dry	0.0025	OK
0	2019-06-03	12:14:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0043	453.38	ppm	dry	0.0024	  1.78	ppm	dry	0.0018	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	12:14:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0042	454.86	ppm	dry	0.0024	  1.83	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:14:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	454.59	ppm	dry	0.0023	  1.70	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:14:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	456.27	ppm	dry	0.0025	  1.78	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:15:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	455.94	ppm	dry	0.0025	  1.75	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:15:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	458.86	ppm	dry	0.0025	  1.75	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:15:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	459.79	ppm	dry	0.0025	  1.76	ppm	dry	0.0019	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:15:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	459.64	ppm	dry	0.0025	  1.81	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:15:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	460.55	ppm	dry	0.0023	  1.79	ppm	dry	0.0020	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:15:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0042	462.35	ppm	dry	0.0024	  1.77	ppm	dry	0.0021	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:15:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0041	462.28	ppm	dry	0.0025	  1.76	ppm	dry	0.0018	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	12:15:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	464.37	ppm	dry	0.0024	  1.87	ppm	dry	0.0018	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:15:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0040	464.21	ppm	dry	0.0024	  1.79	ppm	dry	0.0018	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	12:15:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0040	463.96	ppm	dry	0.0025	  1.81	ppm	dry	0.0017	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	12:16:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0045	467.04	ppm	dry	0.0024	  1.76	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:16:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	468.22	ppm	dry	0.0025	  1.82	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:16:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	468.58	ppm	dry	0.0025	  1.80	ppm	dry	0.0017	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:16:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0042	471.20	ppm	dry	0.0025	  1.73	ppm	dry	0.0018	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:16:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	469.43	ppm	dry	0.0025	  1.80	ppm	dry	0.0018	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	12:16:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0040	457.88	ppm	dry	0.0025	  1.87	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	12:16:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0037	434.03	ppm	dry	0.0025	  1.77	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	12:16:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.06	vol-%	wet	0.0036	410.51	ppm	dry	0.0024	  1.78	ppm	dry	0.0019	  0.24	ppm	dry	0.0020	OK
0	2019-06-03	12:16:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.91	vol-%	wet	0.0032	393.61	ppm	dry	0.0024	  1.84	ppm	dry	0.0017	  0.26	ppm	dry	0.0019	OK
0	2019-06-03	12:16:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.84	vol-%	wet	0.0030	382.58	ppm	dry	0.0024	  1.77	ppm	dry	0.0015	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:17:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.77	vol-%	wet	0.0027	375.52	ppm	dry	0.0024	  1.76	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:17:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.73	vol-%	wet	0.0026	370.55	ppm	dry	0.0024	  1.85	ppm	dry	0.0013	  0.25	ppm	dry	0.0017	OK
0	2019-06-03	12:17:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0028	368.19	ppm	dry	0.0025	  1.84	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:17:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.66	vol-%	wet	0.0024	365.80	ppm	dry	0.0024	  1.85	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	12:17:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.63	vol-%	wet	0.0026	363.44	ppm	dry	0.0023	  1.77	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:17:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0025	364.30	ppm	dry	0.0025	  1.83	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	12:17:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.63	vol-%	wet	0.0023	362.30	ppm	dry	0.0024	  1.88	ppm	dry	0.0013	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:17:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.65	vol-%	wet	0.0024	361.55	ppm	dry	0.0024	  1.77	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:17:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.69	vol-%	wet	0.0028	361.65	ppm	dry	0.0024	  1.85	ppm	dry	0.0015	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	12:17:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.72	vol-%	wet	0.0023	361.42	ppm	dry	0.0024	  1.83	ppm	dry	0.0014	  0.25	ppm	dry	0.0017	OK
0	2019-06-03	12:18:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.76	vol-%	wet	0.0028	362.61	ppm	dry	0.0023	  1.76	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	12:18:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.79	vol-%	wet	0.0029	364.91	ppm	dry	0.0024	  1.76	ppm	dry	0.0016	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	12:18:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.82	vol-%	wet	0.0031	366.32	ppm	dry	0.0024	  1.77	ppm	dry	0.0014	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	12:18:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.86	vol-%	wet	0.0029	365.64	ppm	dry	0.0024	  1.77	ppm	dry	0.0015	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	12:18:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.89	vol-%	wet	0.0032	367.85	ppm	dry	0.0024	  1.78	ppm	dry	0.0017	  0.25	ppm	dry	0.0018	OK
0	2019-06-03	12:18:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.92	vol-%	wet	0.0033	370.08	ppm	dry	0.0024	  1.74	ppm	dry	0.0017	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	12:18:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.94	vol-%	wet	0.0033	370.05	ppm	dry	0.0024	  1.85	ppm	dry	0.0015	  0.25	ppm	dry	0.0020	OK
